state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,is_county_estimate,acres_planted,acres_harvested,production_bu,yield_bu_ac
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1986,1,107900,105200,3729900,35.5
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1987,1,102500,101100,3432100,34
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1988,1,101000,100200,2821400,28
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1989,1,113000,112000,3837700,34.5
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1990,1,115600,114400,3540000,31
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1991,1,105000,102400,3633500,35.5
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1992,1,108000,107400,4183150,39
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1993,1,100000,97000,3783000,39
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1994,1,113000,112200,4263600,38
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1995,1,113000,112900,3217650,28.5
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1996,1,105000,104600,3974800,38
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1997,1,107000,106600,4050800,38
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1998,1,116000,115600,4508400,39
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,1999,1,118000,117500,4112500,35
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2000,1,119000,118900,4874900,41
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2001,1,118000,116700,4784700,41
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2002,1,121000,120400,3973200,33
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2003,1,118000,117200,3984800,34
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2004,1,117000,116700,5368200,46
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2005,1,113000,112500,4837500,43
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2006,1,117000,116500,4310500,37
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2007,1,122000,121500,3888000,32
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2008,1,116000,115100,5294600,46
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2009,1,126000,125400,5266800,42
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2010,1,106000,105600,5280000,50
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2011,1,111000,110800,3972000,35.8
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2012,1,106000,104300,3300000,31.6
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2013,1,110500,110500,4396000,39.8
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2014,1,107000,106600,5245000,49.2
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2015,1,104000,103500,4741000,45.8
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2016,1,104000,103800,5441000,52.4
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2017,1,113000,112800,5742000,50.9
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2018,1,113000,110100,6167000,56
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2019,1,112000,111800,5951000,53.2
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2020,1,107500,107000,5639000,52.7
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2021,1,112000,111000,6616000,59.6
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2022,1,114000,113600,6089000,53.6
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2023,1,108500,108000,5508000,51
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2024,1,116000,115300,6330000,54.9
ILLINOIS,17,ST CLAIR,163,SOUTHWEST,80,2025,1,110500,109800,4667000,42.5
ILLINOIS,17,STARK,175,CENTRAL,40,1980,1,40100,40000,1654100,41.5
ILLINOIS,17,STARK,175,CENTRAL,40,1981,1,44300,44000,1959700,44.5
ILLINOIS,17,STARK,175,CENTRAL,40,1982,1,48000,47300,2058500,43.5
ILLINOIS,17,STARK,175,CENTRAL,40,1983,1,42500,42500,1610200,38
ILLINOIS,17,STARK,175,CENTRAL,40,1984,1,53600,53000,2211400,41.5
ILLINOIS,17,STARK,175,CENTRAL,40,1985,1,54300,54000,2690900,50
ILLINOIS,17,STARK,175,CENTRAL,40,1986,1,49000,48800,2315100,47.5
ILLINOIS,17,STARK,175,CENTRAL,40,1987,1,45800,45400,2085200,46
ILLINOIS,17,STARK,175,CENTRAL,40,1988,1,44700,44500,1566300,35
ILLINOIS,17,STARK,175,CENTRAL,40,1989,1,56000,55900,2526100,45
ILLINOIS,17,STARK,175,CENTRAL,40,1990,1,58500,57400,2650200,46
ILLINOIS,17,STARK,175,CENTRAL,40,1991,1,61000,60200,2889600,48
ILLINOIS,17,STARK,175,CENTRAL,40,1992,1,64000,63600,2766600,43.5
ILLINOIS,17,STARK,175,CENTRAL,40,1993,1,64000,62000,2883000,46.5
ILLINOIS,17,STARK,175,CENTRAL,40,1994,1,65000,64200,3338400,52
ILLINOIS,17,STARK,175,CENTRAL,40,1995,1,65000,64800,2948400,45.5
ILLINOIS,17,STARK,175,CENTRAL,40,1996,1,61000,60900,3045000,50
ILLINOIS,17,STARK,175,CENTRAL,40,1997,1,65000,64800,3272400,50.5
ILLINOIS,17,STARK,175,CENTRAL,40,1998,1,65000,64800,3466800,53.5
ILLINOIS,17,STARK,175,CENTRAL,40,1999,1,68000,67700,3385000,50
ILLINOIS,17,STARK,175,CENTRAL,40,2000,1,70000,69900,3425100,49
ILLINOIS,17,STARK,175,CENTRAL,40,2001,1,73000,71400,3570000,50
ILLINOIS,17,STARK,175,CENTRAL,40,2002,1,69000,68700,3572400,52
ILLINOIS,17,STARK,175,CENTRAL,40,2003,1,70000,69900,2516400,36
ILLINOIS,17,STARK,175,CENTRAL,40,2004,1,68000,67700,3791200,56
ILLINOIS,17,STARK,175,CENTRAL,40,2005,1,63000,62700,2946900,47
ILLINOIS,17,STARK,175,CENTRAL,40,2006,1,72000,71700,3871800,54
ILLINOIS,17,STARK,175,CENTRAL,40,2007,1,51000,50900,2646800,52
ILLINOIS,17,STARK,175,CENTRAL,40,2008,1,62000,61700,3270100,53
ILLINOIS,17,STARK,175,CENTRAL,40,2009,1,61000,60700,2792200,46
ILLINOIS,17,STARK,175,CENTRAL,40,2010,1,61000,60800,3541000,58.2
ILLINOIS,17,STARK,175,CENTRAL,40,2011,1,55000,54900,3265000,59.5
ILLINOIS,17,STARK,175,CENTRAL,40,2012,1,61000,60700,3097000,51
ILLINOIS,17,STARK,175,CENTRAL,40,2013,1,65300,65300,3736000,57.2
ILLINOIS,17,STARK,175,CENTRAL,40,2014,1,66200,66100,3828000,57.9
ILLINOIS,17,STARK,175,CENTRAL,40,2015,1,70400,70300,4403000,62.6
ILLINOIS,17,STARK,175,CENTRAL,40,2016,1,65700,65200,4250000,65.2
ILLINOIS,17,STARK,175,CENTRAL,40,2017,1,71600,71100,4596000,64.6
ILLINOIS,17,STARK,175,CENTRAL,40,2019,1,60700,58700,3451000,58.8
ILLINOIS,17,STARK,175,CENTRAL,40,2020,1,66400,66100,4164000,63
ILLINOIS,17,STARK,175,CENTRAL,40,2021,1,67400,66900,4690000,70.1
ILLINOIS,17,STARK,175,CENTRAL,40,2022,1,66200,66000,4670000,70.8
ILLINOIS,17,STARK,175,CENTRAL,40,2023,1,66200,65900,4725000,71.7
ILLINOIS,17,STARK,175,CENTRAL,40,2025,1,67800,67400,5035000,74.7
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1980,1,22600,22500,843900,37.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1981,1,21200,21000,872100,41.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1982,1,22100,22000,857400,39
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1983,1,22100,22000,801400,36.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1984,1,25300,25000,889600,35.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1985,1,26200,26000,1072800,41.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1986,1,27300,27200,1045900,38.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1987,1,25100,24900,1131200,45.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1988,1,25900,25400,791800,31
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1989,1,28000,27600,1178700,42.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1990,1,27800,25600,1194500,46.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1991,1,31000,30800,1463000,47.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1992,1,34000,33600,1428000,42.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1993,1,41000,39000,1501500,38.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1994,1,43000,42600,2172600,51
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1995,1,45000,44900,2245000,50
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1996,1,57000,56200,2276100,40.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1997,1,59000,58800,2793000,47.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1998,1,63000,62900,3396600,54
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,1999,1,76000,75600,3931200,52
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2000,1,80000,79300,3489200,44
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2001,1,85000,84500,3887000,46
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2002,1,85000,83800,3771000,45
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2003,1,97000,96800,2516800,26
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2004,1,83000,82500,4125000,50
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2005,1,80000,79600,3980000,50
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2006,1,83000,82600,4543000,55
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2007,1,56000,55900,3018600,54
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2008,1,69000,68800,3096000,45
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2009,1,70000,69100,3385900,49
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2010,1,69000,67700,3798000,56.1
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2011,1,62000,60600,3652000,60.3
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2012,1,63000,62700,2706000,43.2
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2013,1,67400,67300,3752000,55.8
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2014,1,76200,76000,4346000,57.2
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2015,1,79900,79700,4777000,59.9
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2016,1,84100,83900,5563000,66.3
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2017,1,89500,88900,5260000,59.2
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2018,1,82000,79100,5005000,63.3
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2019,1,72000,69900,3945000,56.4
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2020,1,79600,79200,5077000,64.1
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2021,1,78800,78100,5037000,64.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2022,1,88500,88200,5495000,62.3
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2023,1,80500,80100,5006000,62.5
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2024,1,87300,86900,5761000,66.3
ILLINOIS,17,STEPHENSON,177,NORTHWEST,10,2025,1,80400,79900,5729000,71.7
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1980,1,96300,96000,3630900,38
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1981,1,100000,99000,4259000,43
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1982,1,101300,101000,4446000,44
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1983,1,98800,98500,3530100,36
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1984,1,99200,98000,3572000,36.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1985,1,105600,105000,5390900,51.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1986,1,106600,105300,4942900,47
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1987,1,104800,104100,4417500,42.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1988,1,108700,108300,2940600,27
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1989,1,111700,111500,5426300,48.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1990,1,115500,115300,4870300,42
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1991,1,117000,116000,5510000,47.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1992,1,121000,120200,5649400,47
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1993,1,122000,121000,5747700,47.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1994,1,129000,128000,6208000,48.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1995,1,118000,117600,5233200,44.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1996,1,130000,129900,5910450,45.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1997,1,128000,127500,6056250,47.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1998,1,135000,133000,6916000,52
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,1999,1,128000,127500,6502500,51
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2000,1,126000,125800,6038400,48
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2001,1,130000,129300,6594300,51
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2002,1,126000,125700,6536400,52
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2003,1,121000,120800,4711200,39
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2004,1,121000,120400,6501600,54
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2005,1,112000,110900,5877700,53
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2006,1,117000,116500,6291000,54
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2007,1,98000,97800,5183400,53
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2008,1,100000,99800,5189600,52
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2009,1,106000,105400,5586200,53
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2010,1,108000,106900,6210000,58.1
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2011,1,102000,101900,5839000,57.3
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2012,1,109000,108000,5564000,51.5
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2013,1,110500,110300,6023000,54.6
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2014,1,116000,115700,7053000,61
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2015,1,112000,111700,6746000,60.4
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2016,1,117500,117000,7610000,65
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2017,1,120000,119300,7974000,66.8
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2018,1,130000,126700,9131000,72.1
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2019,1,120000,118500,7563000,63.8
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2020,1,123500,122900,7841000,63.8
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2021,1,121500,120400,8524000,70.8
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2022,1,125000,124600,8847000,71
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2023,1,121000,120400,8994000,74.7
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2024,1,125500,125100,9370000,74.9
ILLINOIS,17,TAZEWELL,179,CENTRAL,40,2025,1,122500,121800,9293000,76.3
ILLINOIS,17,UNION,181,SOUTHWEST,80,1980,1,34300,34000,692900,20.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1981,1,29000,28000,778800,28
ILLINOIS,17,UNION,181,SOUTHWEST,80,1982,1,32700,32000,932000,29
ILLINOIS,17,UNION,181,SOUTHWEST,80,1983,1,23700,23500,431400,18.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1984,1,23600,23000,704600,30.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1985,1,26300,26000,863100,33
ILLINOIS,17,UNION,181,SOUTHWEST,80,1986,1,27000,26000,805000,31
ILLINOIS,17,UNION,181,SOUTHWEST,80,1987,1,25400,25100,751800,30
ILLINOIS,17,UNION,181,SOUTHWEST,80,1988,1,25900,25700,723700,28
ILLINOIS,17,UNION,181,SOUTHWEST,80,1989,1,26000,25800,755900,29.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1990,1,54500,53800,1876200,35
ILLINOIS,17,UNION,181,SOUTHWEST,80,1991,1,25000,24100,771200,32
ILLINOIS,17,UNION,181,SOUTHWEST,80,1992,1,25000,24800,781200,31.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1993,1,23000,15000,510000,34
ILLINOIS,17,UNION,181,SOUTHWEST,80,1994,1,27000,26700,1054650,39.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1995,1,23000,22900,732800,32
ILLINOIS,17,UNION,181,SOUTHWEST,80,1996,1,28000,27600,938400,34
ILLINOIS,17,UNION,181,SOUTHWEST,80,1997,1,36000,35900,1310350,36.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1998,1,34000,33800,1166100,34.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,1999,1,27000,26800,750400,28
ILLINOIS,17,UNION,181,SOUTHWEST,80,2000,1,27000,26200,969400,37
ILLINOIS,17,UNION,181,SOUTHWEST,80,2001,1,30000,29600,1154400,39
ILLINOIS,17,UNION,181,SOUTHWEST,80,2002,1,32000,31800,890400,28
ILLINOIS,17,UNION,181,SOUTHWEST,80,2003,1,30000,29700,1069200,36
ILLINOIS,17,UNION,181,SOUTHWEST,80,2004,1,28000,27900,1116000,40
ILLINOIS,17,UNION,181,SOUTHWEST,80,2005,1,29000,28800,1209600,42
ILLINOIS,17,UNION,181,SOUTHWEST,80,2006,1,31000,30900,1297800,42
ILLINOIS,17,UNION,181,SOUTHWEST,80,2007,1,28000,27800,945200,34
ILLINOIS,17,UNION,181,SOUTHWEST,80,2008,1,25000,23600,896800,38
ILLINOIS,17,UNION,181,SOUTHWEST,80,2009,1,30000,29300,1230600,42
ILLINOIS,17,UNION,181,SOUTHWEST,80,2010,1,25000,24800,814000,32.8
ILLINOIS,17,UNION,181,SOUTHWEST,80,2011,1,23000,22900,827000,36.1
ILLINOIS,17,UNION,181,SOUTHWEST,80,2012,1,30000,28900,882000,30.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,2013,1,27200,27200,1256000,46.2
ILLINOIS,17,UNION,181,SOUTHWEST,80,2016,1,32200,32100,1407000,43.8
ILLINOIS,17,UNION,181,SOUTHWEST,80,2017,1,35300,35200,1818000,51.6
ILLINOIS,17,UNION,181,SOUTHWEST,80,2019,1,22000,21800,741000,34
ILLINOIS,17,UNION,181,SOUTHWEST,80,2020,1,31100,30900,1551000,50.2
ILLINOIS,17,UNION,181,SOUTHWEST,80,2021,1,34700,34200,1522000,44.5
ILLINOIS,17,UNION,181,SOUTHWEST,80,2022,1,33600,33500,1608000,48
ILLINOIS,17,UNION,181,SOUTHWEST,80,2023,1,33300,33100,1499000,45.3
ILLINOIS,17,VERMILION,183,EAST,50,1980,1,208900,208000,7399500,35.5
ILLINOIS,17,VERMILION,183,EAST,50,1981,1,205800,204000,7409200,36.5
ILLINOIS,17,VERMILION,183,EAST,50,1982,1,208400,207000,8443200,41
ILLINOIS,17,VERMILION,183,EAST,50,1983,1,209500,209000,7816900,37.5
ILLINOIS,17,VERMILION,183,EAST,50,1984,1,208200,206000,7224800,35
ILLINOIS,17,VERMILION,183,EAST,50,1985,1,204500,203000,9797400,48.5
ILLINOIS,17,VERMILION,183,EAST,50,1986,1,199200,198700,6945700,35
ILLINOIS,17,VERMILION,183,EAST,50,1987,1,196000,194500,7768100,40
ILLINOIS,17,VERMILION,183,EAST,50,1988,1,197600,197100,5153500,26
ILLINOIS,17,VERMILION,183,EAST,50,1989,1,197000,196400,7802600,39.5
ILLINOIS,17,VERMILION,183,EAST,50,1990,1,202800,200300,7870500,39.5
ILLINOIS,17,VERMILION,183,EAST,50,1991,1,203000,199300,6377600,32
ILLINOIS,17,VERMILION,183,EAST,50,1992,1,209000,208200,9369000,45
ILLINOIS,17,VERMILION,183,EAST,50,1993,1,208000,207000,9315000,45
ILLINOIS,17,VERMILION,183,EAST,50,1994,1,212000,210700,10113600,48
ILLINOIS,17,VERMILION,183,EAST,50,1995,1,215000,213900,8662950,40.5
ILLINOIS,17,VERMILION,183,EAST,50,1996,1,211000,210800,9380600,44.5
ILLINOIS,17,VERMILION,183,EAST,50,1997,1,210000,209400,9423000,45
ILLINOIS,17,VERMILION,183,EAST,50,1998,1,223000,221900,9208850,41.5
ILLINOIS,17,VERMILION,183,EAST,50,1999,1,222000,220800,9936000,45
ILLINOIS,17,VERMILION,183,EAST,50,2000,1,218000,217800,9801000,45
ILLINOIS,17,VERMILION,183,EAST,50,2001,1,216000,214700,10949700,51
ILLINOIS,17,VERMILION,183,EAST,50,2002,1,220000,219400,10750600,49
ILLINOIS,17,VERMILION,183,EAST,50,2003,1,206000,205500,7603500,37
ILLINOIS,17,VERMILION,183,EAST,50,2004,1,207000,206000,10712000,52
ILLINOIS,17,VERMILION,183,EAST,50,2005,1,201000,200200,10210200,51
ILLINOIS,17,VERMILION,183,EAST,50,2006,1,208000,207100,11183400,54
ILLINOIS,17,VERMILION,183,EAST,50,2007,1,186000,185600,10208000,55
ILLINOIS,17,VERMILION,183,EAST,50,2008,1,206000,205000,10045000,49
ILLINOIS,17,VERMILION,183,EAST,50,2009,1,193000,192600,10593000,55
ILLINOIS,17,VERMILION,183,EAST,50,2010,1,206000,205000,11318000,55.2
ILLINOIS,17,VERMILION,183,EAST,50,2011,1,195000,194700,8740000,44.9
ILLINOIS,17,VERMILION,183,EAST,50,2012,1,199000,197700,9220000,46.6
ILLINOIS,17,VERMILION,183,EAST,50,2013,1,197000,196800,10657000,54.2
ILLINOIS,17,VERMILION,183,EAST,50,2014,1,213000,212000,13266000,62.6
ILLINOIS,17,VERMILION,183,EAST,50,2015,1,214500,214000,13096000,61.2
ILLINOIS,17,VERMILION,183,EAST,50,2016,1,209000,208000,13443000,64.6
ILLINOIS,17,VERMILION,183,EAST,50,2017,1,215000,214500,13921000,64.9
ILLINOIS,17,VERMILION,183,EAST,50,2018,1,216000,210500,15101000,71.7
ILLINOIS,17,VERMILION,183,EAST,50,2020,1,210000,209000,12916000,61.8
ILLINOIS,17,VERMILION,183,EAST,50,2021,1,214000,212000,14289000,67.4
ILLINOIS,17,VERMILION,183,EAST,50,2022,1,214500,214000,14466000,67.6
ILLINOIS,17,VERMILION,183,EAST,50,2023,1,210000,209000,14296000,68.4
ILLINOIS,17,VERMILION,183,EAST,50,2024,1,209000,208000,14685000,70.6
ILLINOIS,17,VERMILION,183,EAST,50,2025,1,211000,209500,14539000,69.4
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1980,1,35400,35000,976500,28
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1981,1,41900,41500,1344500,32.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1982,1,42000,41500,1442700,35
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1983,1,47800,43000,1099400,25.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1984,1,49200,48000,1495500,31
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1985,1,46500,46000,1709900,37
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1986,1,44300,44200,1677500,38
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1987,1,40800,40300,1327900,33
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1988,1,39900,38500,1026000,26.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1989,1,44100,43900,1591500,36.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1990,1,45700,45300,1646500,36.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1991,1,47000,46700,1727900,37
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1992,1,50000,49600,2132800,43
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1993,1,49000,48800,1903200,39
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1994,1,49000,48700,1899300,39
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1995,1,52000,51800,1968400,38
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1996,1,56000,55900,2263950,40.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1997,1,51000,50800,1930400,38
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1998,1,54000,53900,1886500,35
ILLINOIS,17,WABASH,185,SOUTHEAST,90,1999,1,55000,54700,1641000,30
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2000,1,54000,53900,2209900,41
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2001,1,57000,56700,2438100,43
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2002,1,55000,54800,1698800,31
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2003,1,57000,54000,1836000,34
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2004,1,55000,54900,2690100,49
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2005,1,55000,54800,2356400,43
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2006,1,58000,57700,2711900,47
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2007,1,49000,48900,1662600,34
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2008,1,62000,61300,2697200,44
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2009,1,60000,59900,2695500,45
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2010,1,51000,50600,2256000,44.6
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2011,1,50000,49500,2257000,45.6
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2012,1,49000,48700,2002000,41.1
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2013,1,55300,55000,2570000,46.7
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2014,1,46600,46400,2405000,51.8
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2015,1,46800,44500,2184000,49.1
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2016,1,49000,48900,2701000,55.2
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2017,1,50300,49600,2696000,54.4
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2020,1,51400,51200,2790000,54.5
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2021,1,54400,53900,3277000,60.8
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2022,1,54100,53800,3126000,58.1
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2023,1,52300,52000,3130000,60.2
ILLINOIS,17,WABASH,185,SOUTHEAST,90,2024,1,55200,55000,2932000,53.3
